,,Game Options:,Stereo And L=A,Stereo And L=A,,,Game Options:,Stereo And Help,Stereo And Help,,,Game Options:,Stereo And LR,Stereo And LR,,,Game Options:,Mono And L=A,Mono And L=A,,,Game Options:,Mono And Help,Mono And Help,,,Game Options:,Mono And LR,Mono And LR,,,Game Options:,Mono And LR,Mono And LR,,,Game Options:,Mono And L=A,Mono And L=A,,,Game Options:,Mono And Help,Mono And Help,,,Game Options:,Stereo And Help,Stereo And Help,,,Game Options:,Stereo And LR,Stereo And LR,,,Game Options:,Stereo And L=A,Stereo And L=A,,,Game Options:,Stereo And L=A,Stereo And L=A,,,Game Options:,Mono And L=A,Mono And L=A
1207,55560,55627,4D89,4D88,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55619,55686,F0D8,F0D7,,55652,55719,353F,353E,,55610,55678,4D6E,4D6D,,55610,55678,F0D1,F0D8,,55594,55661,4D8C,4D93,,55594,55661,10C4,10C3,,55451,55518,DC9B,DC9A,,55192,55258,E601,E600,,55661,55728,3533,3532
1208,55577,55644,ADE8,ADE7,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55652,55719,353F,353E,,55677,55745,7F90,7F8F,,55627,55694,ADC1,ADC0,,55644,55711,352F,3536,,55610,55678,ADE1,ADE8,,55619,55686,4D8C,4D8B,,55468,55535,26BC,26BB,,55209,55275,1415,1414,,55677,55745,7F93,7F92
1209,55594,55661,F0EE,F0ED,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55669,55736,7F98,7F97,,55694,55761,D192,D191,,55644,55711,F0C7,F0C6,,55661,55728,7F87,7F8E,,55627,55694,F0E7,F0EE,,55627,55694,ADE9,ADE8,,55485,55552,6F1C,6F1B,,55225,55292,75A3,75A2,,55702,55770,D18E,D18D
1210,55627,55694,354E,354D,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55686,55753,D19F,D19E,,55711,55778,0F4C,0F4B,,55686,55753,352E,352D,,55677,55745,D18C,D193,,55661,55728,3547,354E,,55644,55711,F0F2,F0F1,,55502,55569,B98C,B98B,,55242,55309,BDF9,BDF8,,55711,55778,0F52,0F51
1211,55644,55711,7FCE,7FCD,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55702,55770,0F54,0F53,,55719,55786,591B,591A,,55694,55761,7F87,7F86,,55702,55770,0F44,0F4B,,55686,55753,7FBE,7FC5,,55677,55745,354F,354E,,55518,55585,19C8,19C7,,55259,55325,63D5,63D4,,55728,55795,591F,591E
1212,55661,55728,D1A2,D1A1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55719,55786,592E,592D,,55736,55803,A1B2,A1B1,,55711,55778,D182,D181,,55711,55778,591B,5922,,55694,55761,D1A5,D1AC,,55702,55770,7FCD,7FCC,,55535,55602,4D12,4D11,,55276,55342,DDAF,DDAE,,55744,55812,A1AE,A1AD
1213,55677,55745,0F55,0F54,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55736,55803,A1C4,A1C3,,55753,55820,EC6C,EC6B,,55736,55803,0F4D,0F4C,,55728,55795,A1AA,A1B1,,55719,55786,0F44,0F4B,,55711,55778,D1AD,D1AC,,55552,55619,973B,973A,,55284,55351,A107,A106,,55761,55828,EC68,EC67
1214,55694,55761,593A,5939,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55753,55820,EC74,EC73,,55769,55837,34C6,34C5,,55744,55812,591D,591C,,55744,55812,EC64,EC6B,,55728,55795,5933,593A,,55736,55803,0F56,0F55,,55569,55636,340D,340C,,55292,55359,DDAF,DDAE,,55778,55845,34C2,34C1
1215,55711,55778,A1BB,A1BA,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55769,55837,34CE,34CD,,55795,55862,7D69,7D68,,55761,55828,A1A9,A1A8,,55761,55828,34BE,34C5,,55744,55812,A1AA,A1B1,,55753,55820,5933,5932,,55585,55652,7993,7992,,55309,55376,703B,703A,,55795,55862,7D6C,7D6B
1216,55728,55795,EC83,EC82,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55786,55854,7D78,7D77,,55803,55870,C212,C211,,55778,55845,EC5A,EC59,,55786,55854,7D68,7D6F,,55761,55828,EC7C,EC83,,55769,55837,A1B2,A1B1,,55602,55669,C6A5,C6A4,,55359,55426,C811,C810,,55811,55879,C20E,C20D
1217,55744,55812,34E2,34E1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55803,55870,C227,C226,,55820,55887,0FE2,0FE1,,55803,55870,34BD,34BC,,55795,55862,C20A,C211,,55778,55845,34DE,34E5,,55786,55854,EC84,EC83,,55619,55686,10BB,10BA,,55376,55443,55D2,55D1,,55836,55904,0FE8,0FE7
1218,55761,55828,7D6F,7D6E,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55820,55887,0FF4,0FF3,,55836,55904,8EA8,8EA7,,55811,55879,7D67,7D66,,55820,55887,0FDA,0FE1,,55803,55870,7D68,7D6F,,55795,55862,34DC,34DB,,55636,55703,4D89,4D88,,55384,55451,01B7,01B6,,55853,55921,8EA4,8EA3
1219,55778,55845,C21A,C219,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55836,55904,8EB0,8EAF,,55853,55921,D769,D768,,55836,55904,C209,C208,,55828,55895,8E95,8E9C,,55811,55879,C20A,C211,,55811,55879,7D70,7D6F,,55644,55711,ADEB,ADEA,,55393,55460,9563,9562,,55870,55937,D76E,D76D
1220,55795,55862,0FEB,0FEA,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55853,55921,D771,D770,,55870,55937,20A3,20A2,,55845,55912,0FD9,0FD8,,55845,55912,#VALUE!,#VALUE!,,55828,55895,0FDA,0FE1,,55836,55904,C212,C211,,55669,55736,F0E9,F0E8,,55401,55468,55D2,55D1,,55878,55946,2096,2095
1221,55811,55879,8EA7,8EA6,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55870,55937,20AC,20AB,,55895,55962,9CC3,9CC2,,55862,55929,8E94,8E93,,55862,55929,D76A,D771,,55853,55921,8E95,8E9C,,55853,55921,0FE2,0FE1,,55702,55770,354E,354D,,55409,55476,9563,9562,,55895,55962,9CBF,9CBE
1222,55828,55895,D772,D771,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55887,55954,9CD4,9CD3,,55903,55971,B947,B946,,55878,55946,D769,D768,,55870,55937,209B,20A2,,55862,55929,D76A,D771,,55870,55937,8EA8,8EA7,,55719,55786,7FBD,7FBC,,55426,55493,DCA3,DCA2,,55912,55979,B94C,B94B
1223,55845,55912,2099,2098,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55903,55971,B958,B957,,55920,55988,0246,0245,,55903,55971,209A,2099,,55895,55962,9CC4,9CCB,,55878,55946,209B,20A2,,55887,55954,D769,D768,,55736,55803,D1A4,D1A3,,55443,55510,26C0,26BF,,55929,55996,024B,024A
1224,55862,55929,9CF7,9CF6,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55920,55988,024E,024D,,55937,56004,4C01,4C00,,55920,55988,9CBA,9CB9,,55903,55971,B93F,B946,,55903,55971,9CFA,9D01,,55903,55971,20A3,20A2,,55753,55820,0F4D,0F4C,,55460,55527,6F24,6F23,,55945,56013,4C06,4C05
1225,55878,55946,B986,B985,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55937,56004,4C09,4C08,,55979,56046,9480,947F,,55937,56004,B93E,B93D,,55920,55988,0247,024E,,55912,55979,B980,B987,,55920,55988,9CF8,9CF7,,55769,55837,592A,5929,,55476,55543,B989,B988,,55979,56046,947C,947B
1226,55895,55962,0285,0284,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55970,56038,947F,947E,,55987,56055,DD67,DD66,,55945,56013,0246,0245,,55937,56004,4C05,4C0C,,55929,55996,0275,027C,,55937,56004,B987,B986,,55786,55854,A1A9,A1A8,,55493,55560,19D8,19D7,,55995,56063,DD57,DD56
1227,55912,55979,4C35,4C34,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,55987,56055,DD63,DD62,,56004,56071,2809,2808,,55962,56030,4BF8,4BF7,,55979,56046,9478,947F,,55945,56013,4C2E,4C35,,55954,56021,027D,027C,,55803,55870,EC72,EC71,,55510,55577,4D19,4D18,,56012,56080,2805,2804
1228,55945,56013,9493,9492,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56004,56071,2811,2810,,56021,56088,6FF4,6FF3,,55995,56063,9477,9476,,55995,56063,DD5B,DD62,,55987,56055,948C,9493,,55970,56038,4C42,4C41,,55820,55887,34D3,34D2,,55527,55594,9739,9738,,56037,56105,6FE5,6FE4
1229,55962,56030,DD7A,DD79,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56021,56088,6FFA,6FF9,,56037,56105,B875,B874,,56012,56080,DD52,DD51,,56012,56080,280B,2812,,56004,56071,DD73,DD7A,,56004,56071,94A1,94A0,,55828,55895,7D67,7D66,,55543,55610,3412,3411,,56046,56113,B869,B868
1230,55979,56046,2847,2846,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56037,56105,B875,B874,,56054,56122,F6B0,F6AF,,56029,56097,280A,2809,,56021,56088,6FE1,6FE8,,56012,56080,2840,2847,,56021,56088,DD7B,DD7A,,55853,55921,C209,C208,,55560,55627,79A2,79A1,,56062,56130,F6AC,F6AB
1231,55995,56063,7007,7006,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56054,56122,F6C2,F6C1,,56071,56138,3872,3871,,56046,56113,6FE0,6FDF,,56046,56113,B86D,B874,,56029,56097,7000,7007,,56029,56097,284A,2849,,55870,55937,0FD9,0FD8,,55577,55644,C6AA,C6A9,,56079,56147,3876,3875
1232,56012,56080,B86C,B86B,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56071,56138,387A,3879,,56088,56155,813F,813E,,56062,56130,B86C,B86B,,56054,56122,F6A8,F6AF,,56046,56113,B870,B877,,56054,56122,7010,700F,,55887,55954,8E94,8E93,,55594,55661,10BE,10BD,,56096,56164,813B,813A
1233,56029,56097,F6D5,F6D4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56088,56155,8147,8146,,56104,56172,CA75,CA74,,56088,56155,F6B1,F6B0,,56071,56138,3876,387D,,56062,56130,F6CE,F6D5,,56071,56138,B875,B874,,55895,55962,D769,D768,,55610,55678,4D88,4D87,,56121,56189,CA7B,CA7A
1234,56046,56113,387D,387C,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56104,56172,CA7D,CA7C,,56121,56189,13C9,13C8,,56096,56164,3869,3868,,56088,56155,8137,813E,,56079,56147,386A,3871,,56088,56155,F6CD,F6CC,,55912,55979,209A,2099,,55627,55694,ADF0,ADEF,,56129,56197,13CE,13CD
1235,56062,56130,812A,8129,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56121,56189,13DA,13D9,,56138,56206,5CF5,5CF4,,56113,56180,813F,813E,,56113,56180,CA6D,CA74,,56104,56172,8137,813E,,56104,56172,3872,3871,,55937,56004,9CEF,9CEE,,55644,55711,F0EE,F0ED,,56146,56214,5CFB,5CFA
1236,56079,56147,CA81,CA80,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56138,56206,5D07,5D06,,56155,56222,FBC9,FBC8,,56129,56197,CA76,CA75,,56121,56189,13C1,13C8,,56113,56180,CA6D,CA74,,56113,56180,813F,813E,,55954,56021,B975,B974,,55677,55745,3553,3552,,56163,56231,FBCD,FBCC
1237,56096,56164,13D2,13D1,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56155,56222,FBD9,FBD8,,56171,56239,4484,4483,,56146,56214,13C0,13BF,,56138,56206,5CED,5CF4,,56129,56197,13CB,13D2,,56129,56197,CA75,CA74,,55970,56038,0274,0273,,55694,55761,7FC9,7FC8,,56180,56247,447E,447D
1238,56113,56180,5CF4,5CF3,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56171,56239,4481,4480,,56188,56256,8DC1,8DC0,,56171,56239,5CF6,5CF5,,56155,56222,FBC9,FBD0,,56146,56214,5CED,5CF4,,56155,56222,13C9,13C8,,55987,56055,4C36,4C35,,55711,55778,D19F,D19E,,56205,56273,8DB3,8DB2
1239,56129,56197,FBE9,FBE8,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56188,56256,8DC8,8DC7,,56205,56273,D784,D783,,56188,56256,FBC8,FBC7,,56171,56239,4471,4478,,56163,56231,FBE2,FBE9,,56163,56231,5CF5,5CF4,,56021,56088,948B,948A,,55728,55795,0F52,0F51,,56222,56289,D77D,D77C
1240,56146,56214,4482,4481,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56205,56273,D789,D788,,56222,56289,1468,1467,,56196,56264,4470,446F,,56188,56256,8DAF,8DB6,,56180,56247,4471,4478,,56188,56256,FBEA,FBE9,,56029,56097,DD6A,DD69,,55744,55812,5937,5936,,56230,56298,1464,1463
1241,56163,56231,8DBF,8DBE,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56222,56289,1479,1478,,56238,56306,5E12,5E11,,56222,56289,8DB8,8DB7,,56213,56281,D770,D777,,56196,56264,8DAF,8DB6,,56205,56273,4479,4478,,56054,56122,2842,2841,,55761,55828,A1AE,A1AD,,56255,56323,5E05,5E04
1242,56180,56247,D795,D794,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56238,56306,5E1A,5E19,,56255,56323,8BA7,8BA6,,56238,56306,D76F,D76E,,56222,56289,1460,1467,,56213,56281,D78E,D795,,56213,56281,8DC2,8DC1,,56062,56130,7007,7006,,55778,55845,EC80,EC7F,,56272,56340,8BAB,8BAA
1243,56196,56264,1467,1466,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56255,56323,8BB7,8BB6,,56288,56356,BA0A,BA09,,56247,56315,1468,1467,,56247,56315,5E02,5E09,,56238,56306,1460,1467,,56238,56306,D796,D795,,56088,56155,B864,B863,,55795,55862,34DF,34DE,,56297,56365,BA07,BA06
1244,56213,56281,5E11,5E10,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56288,56356,BA14,BA13,,56305,56373,FE3E,FE3D,,56263,56331,5E09,5E08,,56263,56331,8BA9,8BB0,,56247,56315,5E02,5E09,,56255,56323,1468,1467,,56104,56172,F6CD,F6CC,,55811,55879,7D6C,7D6B,,56322,56390,FE3A,FE39
1245,56230,56298,8BC7,8BC6,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56305,56373,FE46,FE45,,56322,56390,4CE7,4CE6,,56288,56356,8BA6,8BA5,,56297,56365,BA0D,BA14,,56263,56331,8BC3,8BCA,,56272,56340,5E12,5E11,,56113,56180,3871,3870,,55828,55895,C217,C216,,56330,56398,4CE1,4CE0
1246,56263,56331,BA0C,BA0B,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56322,56390,4CE6,4CE5,,56339,56407,F4C6,F4C5,,56322,56390,BA03,BA02,,56314,56382,FE40,FE47,,56297,56365,BA12,BA19,,56288,56356,8BBF,8BBE,,56138,56206,8136,8135,,55845,55912,0FDE,0FDD,,56347,56415,F4C2,F4C1
1247,56280,56348,FE4A,FE49,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56339,56407,F4C5,F4C4,,56355,56423,2E44,2E43,,56339,56407,FE35,FE34,,56322,56390,4CDE,4CE5,,56314,56382,FE36,FE3D,,56322,56390,BA16,BA15,,56155,56222,CA76,CA75,,55862,55929,8E99,8E98,,56364,56432,2E37,2E36
1248,56297,56365,4CFF,4CFE,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56355,56423,2E4C,2E4B,,56372,56440,77F0,77EF,,56347,56415,4CDE,4CDD,,56339,56407,F4BE,F4C5,,56330,56398,4CF8,4CFF,,56339,56407,FE3E,FE3D,,56171,56239,13C0,13BF,,55878,55946,D76E,D76D,,56381,56449,77EC,77EB
1249,56314,56382,F4BC,F4BB,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56372,56440,77F0,77EF,,56389,56457,C097,C096,,56364,56432,F4B4,F4B3,,56355,56423,2E33,2E3A,,56347,56415,F4B5,F4BC,,56347,56415,4CFE,4CFD,,56188,56256,5CF6,5CF5,,55895,55962,2096,2095,,56397,56465,C088,C087
1250,56330,56398,2E41,2E40,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56389,56457,C094,C093,,56406,56474,09D7,09D6,,56381,56449,2E32,2E31,,56372,56440,77E8,77EF,,56364,56432,2E3E,2E45,,56372,56440,F4CA,F4C9,,56205,56273,FBE1,FBE0,,55912,55979,9CF4,9CF3,,56414,56482,09D3,09D2
1251,56347,56415,7802,7801,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56406,56474,09DE,09DD,,56422,56491,532D,532C,,56406,56474,77DF,77DE,,56389,56457,C08C,C093,,56381,56449,77FE,7805,,56389,56457,2E44,2E43,,56222,56289,4479,4478,,55929,55996,B97A,B979,,56431,56499,531C,531B
1252,56364,56432,C093,C092,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56431,56499,5334,5333,,56439,56507,9CEF,9CEE,,56414,56482,C08B,C08A,,56406,56474,09D5,09DC,,56397,56465,C08F,C096,,56406,56474,7806,7805,,56238,56306,8DAE,8DAD,,55945,56013,0282,0281,,56448,56516,9CDE,9CDD
1253,56381,56449,09E1,09E0,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56439,56507,9CEA,9CE9,,56456,56524,E62C,E62B,,56431,56499,09CE,09CD,,56422,56491,531B,5322,,56422,56491,09D5,09DC,,56414,56482,C08D,C08C,,56255,56323,D78D,D78C,,55962,56030,4C32,4C31,,56464,56532,E61E,E61D
1254,56397,56465,532B,532A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56456,56524,E632,E631,,56473,56541,7BD5,7BD4,,56448,56516,5319,5318,,56439,56507,9CE3,9CEA,,56431,56499,531B,5322,,56431,56499,09D7,09D6,,56272,56340,1467,1466,,55987,56055,9490,948F,,56481,56549,7BD0,7BCF
1255,56414,56482,9D01,9D00,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56473,56541,7BDD,7BDC,,56489,56558,B9BA,B9B9,,56464,56532,9CD8,9CD7,,56456,56524,E61A,E621,,56448,56516,9CFC,9D03,,56456,56524,532D,532C,,56280,56348,5E00,5DFF,,56012,56080,DD77,DD76,,56498,56566,B9C0,B9BF
1256,56431,56499,E640,E63F,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56489,56558,B9C2,B9C1,,56506,56574,0244,0243,,56481,56549,E623,E622,,56481,56549,7BCD,7BD4,,56464,56532,E644,E64B,,56464,56532,9D06,9D05,,56305,56373,8BBF,8BBE,,56029,56097,2844,2843,,56515,56583,0240,023F
1257,56448,56516,7BD3,7BD2,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56506,56574,024C,024B,,56523,56591,7B81,7B80,,56498,56566,7BCB,7BCA,,56489,56558,B9BC,B9C3,,56481,56549,7BC4,7BCB,,56481,56549,E648,E647,,56339,56407,BA10,BA0F,,56046,56113,700C,700B,,56531,56599,7B7E,7B7D
1258,56464,56532,B9C3,B9C2,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56523,56591,7B89,7B88,,56540,56608,99EE,99ED,,56515,56583,B9B1,B9B0,,56506,56574,023C,0243,,56498,56566,B9BC,B9C3,,56498,56566,7BD4,7BD3,,56355,56423,FE35,FE34,,56062,56130,B871,B870,,56548,56616,99EA,99E9
1259,56481,56549,024D,024C,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56540,56608,99FE,99FD,,56556,56625,E79D,E79C,,56531,56599,023B,023A,,56523,56591,7B6E,7B75,,56515,56583,023C,0243,,56515,56583,B9C4,B9C3,,56372,56440,4CF5,4CF4,,56079,56147,F6C9,F6C8,,56565,56633,E79A,E799
1260,56498,56566,7BB6,7BB5,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56556,56625,E7A4,E7A3,,56573,56641,3164,3163,,56556,56625,7B78,7B77,,56540,56608,99E4,99EB,,56531,56599,7BA4,7BAB,,56531,56599,0244,0243,,56381,56449,F4BD,F4BC,,56096,56164,3876,3875,,56581,56650,315F,315E
1261,56515,56583,9A21,9A20,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56573,56641,3163,3162,,56607,56675,79B9,79B8,,56565,56633,99E4,99E3,,56556,56625,E796,E79D,,56548,56616,9A24,9A2B,,56548,56616,7BB7,7BB6,,56397,56465,2E39,2E38,,56113,56180,813B,813A,,56615,56683,79BC,79BB
1262,56531,56599,E7C4,E7C3,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56607,56675,79C8,79C7,,56623,56692,C2B8,C2B7,,56581,56650,E791,E790,,56573,56641,315C,3163,,56565,56633,E7C2,E7C9,,56573,56641,9A20,9A1F,,56422,56491,77FE,77FD,,56129,56197,CA7B,CA7A,,56632,56700,C2BE,C2BD
1263,56548,56616,3198,3197,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,56623,56692,C2C0,C2BF,,56640,56708,0BF1,0BF0,,56598,56667,315B,315A,,56607,56675,79BB,79C2,,56581,56650,3188,318F,,56581,56650,E7CA,E7C9,,56439,56507,C08B,C08A,,56146,56214,13CE,13CD,,56648,56717,0BF7,0BF6
